2018-03-12 11:54:05 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-03-12 11:54:05 EXEC SPC_GET_CONSTANT '';
2018-03-12 12:09:01 EXEC SPC_COM_GET_COMBOBOX 'buy_status_div';
2018-03-12 15:06:50 EXEC SPC_COM_GET_COMBOBOX 'buy_status_div';
2018-03-12 15:06:56 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-12 15:06:56 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-12 15:06:57 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-12 15:06:57 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-12 15:06:57 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-12 15:06:57 EXEC SPC_GET_TAX_RATE '2018/03/12';
2018-03-12 15:06:57 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-12 15:06:57 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-12 15:06:57 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-12 15:06:58 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-12 15:07:10 EXEC SPC_COM_GET_COMBOBOX 'rcv_status_div';
2018-03-12 15:07:12 EXEC SPC_006_ACCEPT_SEARCH_FND1 '','','','','','1','10';
2018-03-12 15:07:13 EXEC SPC_005_ACCEPT_DETAIL_INQ1 'J-18010010';
2018-03-12 15:07:14 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-12 15:07:14 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-12 15:07:14 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-12 15:07:14 EXEC SPC_GET_TAX_RATE '2018/01/09';
2018-03-12 15:07:14 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-12 15:07:20 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-12 15:07:20 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-12 15:07:20 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-12 15:07:20 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-12 15:07:20 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-12 15:07:20 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-12 15:07:21 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-12 15:07:21 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-12 15:07:21 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-12 15:07:21 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-12 15:07:21 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-03-12 15:07:29 EXEC SPC_COM_GET_COMBOBOX 'rcv_status_div';
2018-03-12 15:07:30 EXEC SPC_006_ACCEPT_SEARCH_FND1 '','','','','','1','10';
2018-03-12 15:22:39 EXEC SPC_COM_GET_COMBOBOX 'buy_status_div';
2018-03-12 15:22:42 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','20','1','10';
2018-03-12 15:22:44 EXEC SPC_GET_TAX_RATE '2018/03/12';
2018-03-12 15:22:45 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201803010001';
2018-03-12 15:22:45 EXEC SPC_GET_TAX_RATE '2018/03/01';
2018-03-12 15:22:47 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT3 'KI201803010001','001','','031_purchase_request','';
2018-03-12 15:34:17 EXEC SPC_021_DEPOSIT_SEARCH_FND1 '','','','','','1','10';
2018-03-12 15:34:25 EXEC SPC_COM_GET_COMBOBOX 'deposit_div';
2018-03-12 15:34:26 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-12 15:34:26 EXEC SPC_COM_GET_COMBOBOX 'target_div';
2018-03-12 15:34:26 EXEC SPC_COM_GET_COMBOBOX 'deposit_way_div';
2018-03-12 15:34:26 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-12 15:34:26 EXEC SPC_COM_GET_COMBOBOX 'rate_confirm_div';
2018-03-12 15:34:27 EXEC SPC_020_DEPOSIT_DETAIL_INQ2 'N-18020001';
2018-03-12 15:34:27 EXEC SPC_GET_LIB_COUNTRY 'SA';
2018-03-12 15:34:27 EXEC SPC_REFER_CLIENT_CD 'F0024';
2018-03-12 15:35:41 EXEC SPC_020_DEPOSIT_DETAIL_INQ2 'N-18020001';
2018-03-12 15:35:42 EXEC SPC_REFER_CLIENT_CD 'F0024';
2018-03-12 17:58:32 EXEC SPC_COM_GET_COMBOBOX 'forwarding_way_div';
2018-03-12 17:58:32 EXEC SPC_COM_GET_COMBOBOX 'forwarding_div';
2018-03-12 17:58:33 EXEC SPC_COM_GET_COMBOBOX 'packing_method_div';
2018-03-12 17:58:33 EXEC SPC_COM_GET_COMBOBOX 'forwarder_div';
2018-03-12 17:58:33 EXEC SPC_COM_GET_COMBOBOX 'forwarding_warehouse_div';
2018-03-12 18:23:28 EXEC SPC_102_SHIPMENT_SERIAL_SEARCH_FND2 '','';
