2017-12-14 10:38:52 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2017-12-14 10:38:53 EXEC SPC_GET_CONSTANT '';
2017-12-14 10:39:39 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 10:53:49 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 10:56:45 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 10:57:08 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:06:55 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:11:49 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:14:41 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:15:33 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:19:29 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:30:59 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2017-12-14 11:30:59 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2017-12-14 11:30:59 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2017-12-14 11:30:59 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2017-12-14 11:30:59 EXEC SPC_GET_TAX_RATE '2017/12/14';
2017-12-14 11:30:59 EXEC SPC_001_PI_DETAIL_INQ1 '';
2017-12-14 11:30:59 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2017-12-14 11:31:00 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2017-12-14 11:31:00 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2017-12-14 11:31:00 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2017-12-14 11:31:00 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2017-12-14 11:31:00 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2017-12-14 11:31:00 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2017-12-14 11:31:31 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:49:39 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:49:46 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2017-12-14 11:50:28 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:50:59 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:51:22 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:51:23 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2017-12-14 11:53:52 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2017-12-14 11:55:02 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:55:28 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2017-12-14 11:55:57 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2017-12-14 11:55:58 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2017-12-14 11:55:58 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2017-12-14 11:55:59 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2017-12-14 11:55:59 EXEC SPC_GET_TAX_RATE '2017/12/14';
2017-12-14 11:55:59 EXEC SPC_001_PI_DETAIL_INQ1 'RT-171212001';
2017-12-14 11:56:00 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2017-12-14 11:56:00 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2017-12-14 11:56:00 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2017-12-14 11:56:00 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2017-12-14 11:56:10 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:56:16 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2017-12-14 11:57:58 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2017-12-14 11:59:37 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2017-12-14 11:59:37 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2017-12-14 11:59:37 EXEC SPC_COM_GET_COMBOBOX 'outsourcing_div';
2017-12-14 11:59:37 EXEC SPC_COM_GET_COMBOBOX 'exists_div';
