2018-04-20 10:29:17 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-04-20 10:29:17 EXEC SPC_GET_CONSTANT '';
2018-04-20 10:29:24 EXEC SPC_COM_GET_COMBOBOX 'inv_data_div';
2018-04-20 10:47:37 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-04-20 10:47:37 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-04-20 10:47:37 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-04-20 10:47:37 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-04-20 10:47:38 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-04-20 10:47:38 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-04-20 10:47:38 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-20 10:47:38 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-04-20 10:47:38 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-20 10:47:38 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-04-20 10:47:38 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-04-20 10:47:38 EXEC SPC_GET_TAX_RATE '2018/04/20';
2018-04-20 10:48:13 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-20 10:48:14 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-04-20 10:48:15 EXEC SPC_GET_TAX_RATE '2018/04/20';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'currency_div';

2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-20 10:51:33 EXEC SPC_GET_TAX_RATE '2018/04/20';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-04-20 10:51:33 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-04-20 10:55:36 EXEC SPC_GET_LIB_COUNTRY 'JP';
2018-04-20 10:55:41 EXEC SPC_GET_LIB_COUNTRY 'AT';
2018-04-20 10:56:53 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
