2018-04-24 10:30:16 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-04-24 10:30:17 EXEC SPC_GET_CONSTANT '';
2018-04-24 10:32:50 EXEC SPC_COM_GET_COMBOBOX 'inv_data_div';
2018-04-24 10:49:00 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-04-24 10:49:00 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-24 10:49:00 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-04-24 10:49:00 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-04-24 10:49:01 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-24 10:49:01 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-04-24 10:49:01 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-04-24 10:49:01 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-04-24 10:49:01 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-04-24 10:49:01 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-04-24 10:49:01 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-04-24 10:49:01 EXEC SPC_GET_TAX_RATE '2018/04/24';
2018-04-24 11:04:45 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-04-24 11:04:48 EXEC SPC_011_SHIPMENT_SEARCH_FND1 '','','','','','20','1','10';
2018-04-24 11:04:50 EXEC SPC_014_INVOICE_DETAIL_INQ2 'S-18030007','1';
2018-04-24 11:04:51 EXEC SPC_GET_TAX_RATE '2018/04/24';
2018-04-24 11:04:52 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-24 11:04:52 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-24 11:04:52 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-04-24 11:04:52 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
