2018-04-16 10:32:12 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-04-16 10:32:12 EXEC SPC_GET_CONSTANT '';
2018-04-16 10:32:41 EXEC SPC_COM_GET_COMBOBOX 'inv_data_div';
2018-04-16 10:33:46 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-04-16 10:33:47 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-04-16 10:33:47 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-04-16 10:33:48 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-04-16 10:33:48 EXEC SPC_GET_TAX_RATE '2018/04/16';
2018-04-16 11:06:19 EXEC SPC_014_INVOICE_DETAIL_INQ2 'S-18030001','1';
2018-04-16 11:06:24 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-04-16 11:06:27 EXEC SPC_011_SHIPMENT_SEARCH_FND1 '','','','','','20','1','10';
2018-04-16 11:06:30 EXEC SPC_014_INVOICE_DETAIL_INQ2 'S-18030004','1';
2018-04-16 11:06:30 EXEC SPC_GET_TAX_RATE '2018/04/16';
2018-04-16 11:06:31 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-04-16 11:06:32 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-04-16 11:06:32 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-16 11:06:32 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
r_div';
2018-04-16 11:09:14 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-04-16 11:09:15 EXEC SPC_GET_TAX_RATE '2018/04/16';
